uri:ID,jenis,nomor,status,tahun,tentang,title,:LABEL
ARS-0001,PERATURAN MENTERI,6,active,2025,Klasifikasi Arsip Kementerian Hak Asasi Manusia,Peraturan Menteri Hak Asasi Manusia Nomor 6 Tahun 2025,Peraturan
ARS-0002,PERATURAN MENTERI,2,active,2025,Klasifikasi Arsip di Lingkungan Kementerian Desa dan Pembangunan Daerah Tertinggal,Peraturan Menteri Desa dan Pembangunan Daerah Tertinggal Nomor 2 Tahun 2025,Peraturan
ARS-0003,PERATURAN MENTERI,1,active,2025,"KLASIFIKASI ARSIP KEMENTERIAN KOORDINATOR BIDANG HUKUM, HAK ASASI MANUSIA, IMIGRASI, DAN PEMASYARAKARTAN","Peraturan Menteri Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, dan Pemasyarakatan Nomor 1 Tahun 2025",Peraturan
ARS-0004,PERATURAN MENTERI,8,active,2025,Sistem Klasifikasi Keamanan dan Akses Arsip Dinamis di Lingkungan Kementerian Desa dan Pembangunan Daerah Tertinggal,Peraturan Menteri Desa dan Pembangunan Daerah Tertinggal Nomor 8 Tahun 2025,Peraturan
ARS-0005,PERATURAN MENTERI,7,active,2025,Jadwal Retensi Arsip Di Lingkungan Kementerian Perdagangan,Peraturan Menteri Perdagangan Nomor 7 Tahun 2025,Peraturan
ARS-0006,PERATURAN MENTERI,57,active,2025,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang bersifat Volatil yang Berlaku pada Arsip Nasional Republik Indonesia,Peraturan Menteri Keuangan Nomor 57 Tahun 2025,Peraturan
ARS-0007,PERATURAN BADAN/LEMBAGA,4,active,2025,Pedoman Pemanfaatan Arsip Statis,Peraturan Arsip Nasional Nomor 4 Tahun 2025,Peraturan
ARS-0008,PERATURAN BADAN/LEMBAGA,2,active,2025,Jadwal Retensi Arsip di Lingkungan Perpustakaan Nasional,Peraturan Perpustakaan Nasional Nomor 2 Tahun 2025,Peraturan
ARS-0009,PERATURAN BADAN/LEMBAGA,4,active,2025,Pencabutan Peraturan Kepala Lembaga Sandi Negara Nomor 9 Tahun 2017 tentang Jadwal Retensi Arsip Fasilitatif Lembaga Sandi Negara,Peraturan Badan Siber dan Sandi Negara Nomor 4 Tahun 2025,Peraturan
ARS-0010,PERATURAN BADAN/LEMBAGA,1,active,2025,Manajemen Risiko Pembangunan Nasional Arsip Nasional Republik Indonesia,Peraturan Arsip Nasional Nomor 1 Tahun 2025,Peraturan
ARS-0011,PERATURAN BADAN/LEMBAGA,5,active,2025,Tata Naskah Dinas di Lingkungan Arsip Nasional Republik Indonesia,Peraturan Arsip Nasional Nomor 5 Tahun 2025,Peraturan
ARS-0012,PERATURAN BADAN/LEMBAGA,3,active,2025,Pencabutan Peraturan Kepala Lembaga Sandi Negara Nomor 4 Tahun 2017 tentang Jadwal Retensi Arsip Substantif Lembaga Sandi Negara,Peraturan Badan Siber dan Sandi Negara Nomor 3 Tahun 2025,Peraturan
ARS-0013,PERATURAN BADAN/LEMBAGA,2,active,2025,Pencabutan  Peraturan Kepala Arsip Nasional Republik Indonesia Nomor 29 Tahun 2012 Tentang Petunjuk Pelaksanaan Pembuatan Analisis Jabatan di Lingkungan Arsip Nasional Republik Indonesia dan Peraturan Kepala Arsip Nasional Republik Indonesia Nomor 30 Tahun 2012 Tentang Petunjuk Pelaksanaan Analisis Beban Kerja di Lingkungan Arsip Nasional Republik Indonesia,Peraturan Arsip Nasional Nomor 2 Tahun 2025,Peraturan
ARS-0014,PERATURAN MENTERI,16,active,2024,JADWAL RETENSI ARSIP DI LINGKUNGAN KEMENTERIAN PEMUDA DAN OLAHRAGA,Peraturan Menteri Pemuda dan Olahraga Nomor 16 Tahun 2024,Peraturan
ARS-0015,PERATURAN MENTERI,1,active,2024,"PERUBAHAN ATAS PERATURAN MENTERI KOORDINATOR BIDANG POLITIK, HUKUM, DAN KEAMANAN NOMOR 3 TAHUN 2017 TENTANG KLASIFIKASI ARSIP DI KEMENTERIAN KOORDINATOR BIDANG POLITIK, HUKUM, DAN KEAMANAN","Peraturan Menteri Koordinator Bidang Politik, Hukum, Dan Keamanan Nomor 1 Tahun 2024",Peraturan
ARS-0016,PERATURAN MENTERI,3,active,2024,"PERUBAHAN ATAS PERATURAN MENTERI KOORDINATOR BIDANG POLITIK, HUKUM, DAN KEAMANAN NOMOR 4 TAHUN 2019 TENTANG PENYELENGGARAAN KEARSIPAN DI KEMENTERIAN KOORDINATOR BIDANG POLITIK, HUKUM, KEAMANAN","Peraturan Menteri Koordinator Bidang Politik, Hukum, Dan Keamanan Nomor 3 Tahun 2024",Peraturan
ARS-0017,PERATURAN MENTERI,5,active,2024,Jadwal Retensi Arsip,Peraturan Menteri Pariwisata dan Ekonomi Kreatif Nomor 5 Tahun 2024,Peraturan
ARS-0018,PERATURAN MENTERI,4,active,2024,Klasifikasi Arsip  di Lingkungan Kementerian Transmigrasi,Peraturan Menteri Transmigrasi Nomor 4 Tahun 2024,Peraturan
ARS-0019,PERATURAN MENTERI,2,active,2024,JADWAL RETENSI ARSIP,"Peraturan Menteri Koordinator Bidang Politik, Hukum, Dan Keamanan Nomor 2 Tahun 2024",Peraturan
ARS-0020,PERATURAN MENTERI,5,active,2024,ARSIP KEPRESIDENAN DI LINGKUNGAN KEMENTERIAN SEKRETARIAT NEGARA,Peraturan Menteri Sekretariat Negara Nomor 5 Tahun 2024,Peraturan
ARS-0021,PERATURAN MENTERI,4,active,2024,Pencabutan Peraturan Menteri Kesehatan Nomor 77 Tahun 2016 tentang Sistem Klasifikasi Keamanan dan Akses Arsip Dinamis di Lingkungan Kementerian Kesehatan dan Peraturan Menteri Kesehatan Nomor 21 Tahun 2018 tentang Pedoman Tata Kearsipan Dinamis di Lingkungan Kementerian Kesehatan,Peraturan Menteri Kesehatan Nomor 4 Tahun 2024,Peraturan
ARS-0022,PERATURAN BADAN/LEMBAGA,3,active,2024,Pedoman Penyelenggaraan Pelatihan Kearsipan,Peraturan Arsip Nasional Nomor 3 Tahun 2024,Peraturan
ARS-0023,PERATURAN BADAN/LEMBAGA,1,active,2024,"PENCABUTAN ATAS PERATURAN DI BADAN STANDARDISASI NASIONAL NOMOR 21 TAHUN 2019 TENTANGLINGKUNGAN BADAN STANDARDISASI NASIONAL, DAN PERATURANPELAKSANAAN SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMISSTANDARDISASI NASIONAL NOMOR 19 TAHUN 2019 TENTANG PETUNJUK LINGKUNGAN BADAN STANDARDISASI NASIONAL, PERATURAN BADAN NASIONAL PEDOMAN TENAGA PENGENDALI MUTU STANDAR NASIONAL INDONESIA",Peraturan Badan Standardisasi Nasional Nomor 1 Tahun 2024,Peraturan
ARS-0024,PERATURAN BADAN/LEMBAGA,2,active,2024,ORGANISASI DAN TATA KERJA ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 2 Tahun 2024,Peraturan
ARS-0025,PERATURAN BADAN/LEMBAGA,17,active,2024,Klasifikasi Arsip Perpustakaan Nasional,Peraturan Perpustakaan Nasional Nomor 17 Tahun 2024,Peraturan
ARS-0026,PERATURAN BADAN/LEMBAGA,1,active,2024,PENYELENGGARAAN KEARSIPAN,Peraturan Kepala Badan Pusat Statistik Nomor 1 Tahun 2024,Peraturan
ARS-0027,PERATURAN BADAN/LEMBAGA,6,active,2024,PERUBAHAN ATAS  PERATURAN BADAN KEPEGAWAIAN NEGARA NOMOR 1 TAHUN 2022 TENTANG PEDOMAN PENGELOLAAN ARSIP DINAMIS,Peraturan Badan Kepegawaian Negara Nomor 6 Tahun 2024,Peraturan
ARS-0028,PERATURAN BADAN/LEMBAGA,3,active,2024,Sistem Klasifikasi Keamanan Dan Akses Arsip Dinamis  Di Lingkungan Badan Pangan Nasional,Peraturan Badan Pangan Nasional Nomor 3 Tahun 2024,Peraturan
ARS-0029,PERATURAN DAERAH,6,active,2024,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Kota Semarang Nomor 6 Tahun 2024,Peraturan
ARS-0030,PERATURAN DAERAH,2,active,2024,Penyelenggaraan Perpustakan dan Arsip Elektronik,Peraturan Daerah Provinsi Lampung Nomor 2 Tahun 2024,Peraturan
ARS-0031,PERATURAN PRESIDEN,23,active,2023,ARSIP NASIONAL REPUBL]K INDONESIA,Peraturan Presiden Nomor 23 Tahun 2023,Peraturan
ARS-0032,PERATURAN MENTERI,2,active,2023,KLASIFIKASI ARSIP DI LINGKUNGAN KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,Peraturan Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Nomor 2 Tahun 2023,Peraturan
ARS-0033,PERATURAN MENTERI,11,active,2023,JADWAL RETENSI ARSIP DI LINGKUNGAN KEMENTERIAN KOPERASI DAN USAHA KECIL DAN MENENGAH,"Peraturan Menteri Koperasi, Usaha Kecil dan Menengah  Nomor 11 Tahun 2023",Peraturan
ARS-0034,PERATURAN MENTERI,6,active,2023,PROGRAM ARSIP VITAL KEMENTERIAN LUAR NEGERI DAN PERWAKILAN REPUBLIK INDONESIA,Peraturan Menteri Luar Negeri Nomor 6 Tahun 2023,Peraturan
ARS-0035,PERATURAN MENTERI,4,active,2023,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,Peraturan Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Nomor 4 Tahun 2023,Peraturan
ARS-0036,PERATURAN MENTERI,3,active,2023,JADWAL RETENSI ARSIP DI LINGKUNGAN KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,Peraturan Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Nomor 3 Tahun 2023,Peraturan
ARS-0037,PERATURAN BADAN/LEMBAGA,1,active,2023,PEDOMAN AUTENTIKASI ARSIP STATIS,Peraturan Arsip Nasional Nomor 1 Tahun 2023,Peraturan
ARS-0038,PERATURAN BADAN/LEMBAGA,17,active,2023,"JADWAL RETENSI ARSIP KOMISI PEMILIHAN UMUM, KOMISI PEMILIHAN UMUM PROVINSI, DAN KOMISI PEMILIHAN UMUM KABUPATEN/KOTA",Peraturan Komisi Pemilihan Umum Nomor 17 Tahun 2023,Peraturan
ARS-0039,PERATURAN BADAN/LEMBAGA,1,active,2023,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN SEKRETARIAT TETAP BADAN NASIONAL PENGELOLA PERBATASAN,Peraturan Badan Nasional Pengelola Perbatasan Nomor 1 Tahun 2023,Peraturan
ARS-0040,PERATURAN DAERAH,1,active,2023,Penyelenggaraan Kearsipan,Peraturan Daerah Kabupaten Padang Pariaman Nomor 1 Tahun 2023,Peraturan
ARS-0041,PERATURAN DAERAH,8,active,2023,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Provinsi Jambi Nomor 8 Tahun 2023,Peraturan
ARS-0042,PERATURAN DAERAH,1,active,2023,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Kabupaten Pamekasan Nomor 1 Tahun 2023,Peraturan
ARS-0043,PERATURAN BADAN/LEMBAGA,6,active,2023,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN BADAN PENGAWAS OBAT DAN MAKANAN,Peraturan Badan Pengawas Obat dan Makanan Nomor 6 Tahun 2023,Peraturan
ARS-0044,PERATURAN MENTERI,1,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,Peraturan Menteri Koordinator Bidang Kemaritiman dan Investasi  Nomor 1 Tahun 2022,Peraturan
ARS-0045,PERATURAN MENTERI,5,active,2022,"PENGELOLAAN ARSIP DINAMIS, KLASIFIKASI ARSIP, JADWAL RETENSI ARSIP, SERTA SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN SOSIAL",Peraturan Menteri Sosial Nomor 5 Tahun 2022,Peraturan
ARS-0046,PERATURAN MENTERI,2,active,2022,JADWAL RETENSI ARSIP KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,Peraturan Menteri Koordinator Bidang Kemaritiman dan Investasi  Nomor 2 Tahun 2022,Peraturan
ARS-0047,PERATURAN MENTERI,3,active,2022,JADWAL RETENSI ARSIP KEMENTERIAN LUAR NEGERI DAN PERWAKILAN REPUBLIK INDONESIA,Peraturan Menteri Luar Negeri Nomor 3 Tahun 2022,Peraturan
ARS-0048,PERATURAN MENTERI,20,active,2022,"PENYELENGGARAAN KEARSIPAN KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI","Peraturan Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi Nomor 20 Tahun 2022",Peraturan
ARS-0049,PERATURAN MENTERI,12,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN KLASIFIKASI AKSES ARSIP DINAMIS KEMENTERIAN LUAR NEGERI DAN PERWAKILAN REPUBLIK INDONESIA,Peraturan Menteri Luar Negeri Nomor 12 Tahun 2022,Peraturan
ARS-0050,PERATURAN MENTERI,4,active,2022,PENGELOLAAN ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN LUAR NEGERI DAN PERWAKILAN REPUBLIK INDONESIA,Peraturan Menteri Luar Negeri Nomor 4 Tahun 2022,Peraturan
ARS-0051,PERATURAN MENTERI,83,active,2022,KODE KLASIFIKASI ARSIP DI LINGKUNGAN KEMENTERIAN DALAM NEGERI DAN PEMERINTAH DAERAH,Peraturan Menteri Dalam Negeri Nomor 83 Tahun 2022,Peraturan
ARS-0052,PERATURAN MENTERI,12,active,2022,KLASIFIKASI ARSIP DI LINGKUNGAN KEMENTERIAN KOPERASI DAN USAHA KECIL DAN MENENGAH,Peraturan Menteri Koperasi dan UKM Nomor 12 Tahun 2022,Peraturan
ARS-0053,PERATURAN MENTERI,48,active,2022,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN PERINDUSTRIAN,Peraturan Menteri Perindustrian Nomor 48 Tahun 2022,Peraturan
ARS-0054,PERATURAN MENTERI,1,active,2022,"JADWAL RETENSI ARSIP KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI","Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Nomor 1 Tahun 2022",Peraturan
ARS-0055,PERATURAN MENTERI,54,active,2022,KLASIFIKASI ARSIP KEMENTERIAN PERDAGANGAN,Peraturan Menteri Perdagangan Nomor 54 Tahun 2022,Peraturan
ARS-0056,PERATURAN MENTERI,152/PMK.01/2022,active,2022,PERUBAHAN ATAS PERATURAN MENTERI KEUANGAN NOMOR 196/PMK.01/2019 TENTANG PEDOMAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN KEUANGAN,Peraturan Menteri Keuangan Nomor 152/PMK.01/2022  Tahun 2022,Peraturan
ARS-0057,PERATURAN MENTERI,5,active,2022,KLASIFIKASI ARSIP KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,Peraturan Menteri Hukum dan Hak Asasi Manusia Nomor 5 Tahun 2022,Peraturan
ARS-0058,PERATURAN MENTERI,13,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN KOPERASI DAN USAHA KECIL DAN MENENGAH,Peraturan Menteri Koperasi dan UKM Nomor 13 Tahun 2022,Peraturan
ARS-0059,PERATURAN MENTERI,48,active,2022,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN PERDAGANGAN,Peraturan Menteri Perdagangan Nomor 48 Tahun 2022,Peraturan
ARS-0060,PERATURAN BADAN/LEMBAGA,11,active,2022,PAKAIAN DINAS PEGAWAI DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 11 Tahun 2022,Peraturan
ARS-0061,PERATURAN BADAN/LEMBAGA,7,active,2022,PENYELENGGARAAN KEARSIPAN,Peraturan Badan Pengawas Tenaga Nuklir Nomor 7 Tahun 2022,Peraturan
ARS-0062,PERATURAN BADAN/LEMBAGA,7,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN KEJAKSAAN REPUBLIK INDONESIA,Peraturan Kejaksaan Agung Nomor 7 Tahun 2022,Peraturan
ARS-0063,PERATURAN BADAN/LEMBAGA,6,active,2022,ORGANISASI DAN TATA KERJA ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 6 Tahun 2022,Peraturan
ARS-0064,PERATURAN BADAN/LEMBAGA,9,active,2022,JADWAL RETENSI ARSIP DI LINGKUNGAN KEJAKSAAN REPUBLIK INDONESIA,Peraturan Kejaksaan Agung Nomor 9 Tahun 2022,Peraturan
ARS-0065,PERATURAN BADAN/LEMBAGA,8,active,2022,JADWAL RETENSI ARSIP DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 8 Tahun 2022,Peraturan
ARS-0066,PERATURAN BADAN/LEMBAGA,9,active,2022,"PENCABUTAN PERATURAN KEPALA BADAN NARKOTIKA NASIONAL NOMOR 14 TAHUN 2014 TENTANG PEDOMAN NILAI-NILAI ORGANISASI DALAM PENGEMBANGAN BUDAYA KERJA DI LINGKUNGAN BADAN NARKOTIKA NASIONAL, PERATURAN KEPALA BADAN NARKOTIKA NASIONAL NOMOR 7 TAHUN 2015 TENTANG RENCANA STRATEGIS BADAN NARKOTIKA NASIONAL TAHUN 2015-2019, PERATURAN KEPALA BADAN NARKOTIKA NASIONAL NOMOR 3 TAHUN 2016 TENTANG PELAKSANAAN PERTANGGUNGJAWABAN ANGGARAN DI LINGKUNGAN BADAN NARKOTIKA NASIONAL, PERATURAN KEPALA BADAN NARKOTIKA NASIONAL NOMOR 5 TAHUN 2016 TENTANG KLASIFIKASI ARSIP BADAN NARKOTIKA NASIONAL, PERATURAN BADAN NARKOTIKA NASIONAL NOMOR 5 TAHUN 2018 TENTANG REVIU RENCANA STRATEGIS BADAN NARKOTIKA NASIONAL TAHUN 2015- 2019, DAN PERATURAN BADAN NARKOTIKA NASIONAL NOMOR 6 TAHUN 2019 TENTANG PENYELENGGARAAN PENELITIAN",Peraturan Badan Narkotika Nasional Nomor 9 Tahun 2022,Peraturan
ARS-0067,PERATURAN BADAN/LEMBAGA,35,active,2022,PERUBAHAN ATAS PERATURAN BADAN PENGAWAS OBAT DAN MAKANAN NOMOR 3 TAHUN 2019 TENTANG JADWAL RETENSI ARSIP BADAN PENGAWAS OBAT DAN MAKANAN,Peraturan Badan Pengawas Obat dan Makanan Nomor 35 Tahun 2022,Peraturan
ARS-0068,PERATURAN BADAN/LEMBAGA,1,active,2022,PEDOMAN PENGELOLAAN ARSIP DINAMIS,Peraturan Badan Kepegawaian Negara Nomor 1 Tahun 2022,Peraturan
ARS-0069,PERATURAN BADAN/LEMBAGA,02,active,2022,PENYELENGGARAAN KEARSIPAN BADAN INTELIJEN NEGARA,Peraturan Badan Inteligen Negara Nomor 02 Tahun 2022,Peraturan
ARS-0070,PERATURAN BADAN/LEMBAGA,9,active,2022,KLASIFIKASI ARSIP DI LINGKUNGAN BADAN PANGAN NASIONAL,Peraturan Badan Pangan Nasional Nomor 9 Tahun 2022,Peraturan
ARS-0071,PERATURAN BADAN/LEMBAGA,4,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS  DI LINGKUNGAN BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,Peraturan Badan Pelindungan Pekerja Migran Indonesia Nomor 4 Tahun 2022,Peraturan
ARS-0072,PERATURAN BADAN/LEMBAGA,8,active,2022,KLASIFIKASI ARSIP DI LINGKUNGAN KEJAKSAAN REPUBLIK INDONESIA,Peraturan Kejaksaan Agung Nomor 8 Tahun 2022,Peraturan
ARS-0073,PERATURAN BADAN/LEMBAGA,9,active,2022,KLASIFIKASI ARSIP DI LINGKUNGAN ARSIP NASIONAL REPUBLIK INDONESIA,Peraturan Arsip Nasional Nomor 9 Tahun 2022,Peraturan
ARS-0074,PERATURAN BADAN/LEMBAGA,2,active,2022,KLASIFIKASI ARSIP DI LINGKUNGAN BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,Peraturan Badan Pelindungan Pekerja Migran Indonesia Nomor 2 Tahun 2022,Peraturan
ARS-0075,PERATURAN BADAN/LEMBAGA,13,active,2022,"PERUBAHAN ATAS PERATURAN BADAN METEOROLOGI, KLIMATOLOGI, DAN GEOFISIKA NOMOR 6 TAHUN 2019 TENTANG KLASIFIKASI ARSIP","Peraturan Badan Meteorologi,Klimatologi,dan Geofisika Nomor 13 Tahun 2022",Peraturan
ARS-0076,PERATURAN BADAN/LEMBAGA,8,active,2022,JADWAL RETENSI ARSIP DI LINGKUNGAN KOMISI PENGAWAS PERSAINGAN USAHA,Peraturan Komisi Pengawas Persaingan Usaha Nomor 8 Tahun 2022,Peraturan
ARS-0077,PERATURAN BADAN/LEMBAGA,7,active,2022,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS,"Peraturan Badan Meteorologi,Klimatologi,dan Geofisika Nomor 7 Tahun 2022",Peraturan
ARS-0078,PERATURAN BADAN/LEMBAGA,3,active,2022,JADWAL RETENSI ARSIP DI LINGKUNGAN BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,Peraturan Badan Pelindungan Pekerja Migran Indonesia Nomor 3 Tahun 2022,Peraturan
ARS-0079,PERATURAN DAERAH,9,active,2022,PENYELENGGARAAN KEARSIPAN,Peraturan Daerah Kabupaten Brebes Nomor 9 Tahun 2022,Peraturan
ARS-0080,PERATURAN MENTERI,7,active,2021,PENGELOLAAN ARSIP DINAMIS,Peraturan Menteri Koperasi dan UKM Nomor 7 Tahun 2021,Peraturan
ARS-0081,PERATURAN MENTERI,27,active,2021,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS,Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Nomor 27 Tahun 2021,Peraturan
ARS-0082,PERATURAN MENTERI,14,active,2021,"PERUBAHAN KEDUA ATAS PERATURAN MENTERI DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI NOMOR 2 TAHUN 2017 TENTANG SISTEM KLASIFIKASI KEAMANAN DAN HAK AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI","Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Nomor 14 Tahun 2021",Peraturan
ARS-0083,PERATURAN MENTERI,10,active,2021,"PERUBAHAN KEDUA ATAS PERATURAN MENTERI DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI NOMOR 1 TAHUN 2017 TENTANG POLA KLASIFIKASI ARSIP DI LINGKUNGAN KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI","Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Nomor 10 Tahun 2021",Peraturan
ARS-0084,PERATURAN MENTERI,13,active,2021,"PERUBAHAN ATAS PERATURAN MENTERI DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI NOMOR 2 TAHUN 2018 TENTANG PEDOMAN PENGELOLAAN ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL, DAN TRANSMIGRASI","Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Nomor 13 Tahun 2021",Peraturan
ARS-0085,PERATURAN MENTERI,3,active,2021,KLASIFIKASI ARSIP KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI,Peraturan Menteri Koordinator Bidang Kemaritiman dan Investasi  Nomor 3 Tahun 2021,Peraturan
ARS-0086,PERATURAN MENTERI,15,active,2021,PENGELOLAAN ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN PERTAHANAN,Peraturan Menteri Pertahanan Nomor 15 Tahun 2021,Peraturan
ARS-0087,PERATURAN MENTERI,8,active,2021,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN KELAUTAN DAN PERIKANAN,Peraturan Menteri Kelautan dan Perikanan Nomor 8 Tahun 2021,Peraturan
ARS-0088,PERATURAN MENTERI,26,active,2021,JADWAL RETENSI ARSIP,Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Nomor 26 Tahun 2021,Peraturan
ARS-0089,PERATURAN MENTERI,9,active,2021,"KLASIFIKASI ARSIP, JADWAL RETENSI ARSIP, DAN SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS DI LINGKUNGAN KEMENTERIAN KELAUTAN DAN PERIKANAN",Peraturan Menteri Kelautan dan Perikanan Nomor 9 Tahun 2021,Peraturan
ARS-0090,PERATURAN MENTERI,26,active,2021,PENYELENGGARAAN KEARSIPAN DINAMIS KEMENTERIAN KETENAGAKERJAAN,Peraturan Menteri Ketenagakerjaan Nomor 26 Tahun 2021,Peraturan
ARS-0091,PERATURAN MENTERI,10,active,2021,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,Peraturan Menteri Pemberdayaan Perempuan dan Perlindungan Anak Nomor 10 Tahun 2021,Peraturan
ARS-0092,PERATURAN BADAN/LEMBAGA,6,active,2021,TATA NASKAH DINAS DAN KLASIFIKASI ARSIP BADAN PENGAWAS TENAGA NUKLIR,Peraturan Badan Pengawas Tenaga Nuklir Nomor 6 Tahun 2021,Peraturan
ARS-0093,PERATURAN BADAN/LEMBAGA,6,active,2021,STANDAR OPERASIONAL PROSEDUR ADMINISTRASI PEMERINTAHAN DI LINGKUNGAN BADAN NASIONAL PENCARIAN DAN PERTOLONGAN,Peraturan Badan Nasional Pencarian dan Pertolongan Nomor 6 Tahun 2021,Peraturan
ARS-0094,PERATURAN BADAN/LEMBAGA,1,active,2021,PEDOMAN TATA NASKAH DINAS,Peraturan Badan Amil Zakat Nasional Nomor 1 Tahun 2021,Peraturan
ARS-0095,PERATURAN BADAN/LEMBAGA,6,active,2021,PENGELOLAAN ARSIP ELEKTRONIK,Peraturan Arsip Nasional Nomor 6 Tahun 2021,Peraturan
ARS-0096,PERATURAN BADAN/LEMBAGA,20,active,2021,PENYELENGGARAAN PROGRAM REGISTRASI ARSIP SEBAGAI MEMORI KOLEKTIF BANGSA,Peraturan Arsip Nasional Nomor 20 Tahun 2021,Peraturan
ARS-0097,PERATURAN BADAN/LEMBAGA,8,active,2021,"PERUBAHAN ATAS PERATURAN KOMISI PEMILIHAN UMUM NOMOR 2 TAHUN 2021 TENTANG TATA NASKAH DINAS KOMISI PEMILIHAN UMUM, KOMISI PEMILIHAN UMUM PROVINSI, DAN KOMISI PEMILIHAN UMUM KABUPATEN/KOTA",Peraturan Komisi Pemilihan Umum Nomor 8 Tahun 2021,Peraturan
ARS-0098,PERATURAN BADAN/LEMBAGA,7,active,2021,SISTEM KLASIFIKASI KEAMANAN DAN AKSES ARSIP DINAMIS KOMISI PEMILIHAN UMUM,Peraturan Komisi Pemilihan Umum Nomor 7 Tahun 2021,Peraturan
